Instrument Type,Symbol,ExpiryDate,Underlying Commodity,Strike Price,Option Type,Ex-Basis Delivery Centre,Price Unit,Opening Price,High Price,Low Price,Closing Price,Quantity Traded Today,Measure,No of Trades,Traded Value in Lacs,Open Interest,LastTradedDate
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6600,CE,INDORE,RS/QUINTAL,0,0,0,1049,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6650,CE,INDORE,RS/QUINTAL,0,0,0,1015,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6700,CE,INDORE,RS/QUINTAL,0,0,0,981,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6750,CE,INDORE,RS/QUINTAL,0,0,0,948,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6800,CE,INDORE,RS/QUINTAL,0,0,0,915,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6850,CE,INDORE,RS/QUINTAL,0,0,0,883,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6900,CE,INDORE,RS/QUINTAL,0,0,0,852,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6950,CE,INDORE,RS/QUINTAL,0,0,0,822,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7000,CE,INDORE,RS/QUINTAL,0,0,0,792,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7050,CE,INDORE,RS/QUINTAL,0,0,0,763,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7100,CE,INDORE,RS/QUINTAL,0,0,0,735,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7150,CE,INDORE,RS/QUINTAL,0,0,0,708,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7200,CE,INDORE,RS/QUINTAL,0,0,0,681,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7250,CE,INDORE,RS/QUINTAL,0,0,0,655,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7300,CE,INDORE,RS/QUINTAL,0,0,0,630,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7350,CE,INDORE,RS/QUINTAL,0,0,0,605,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7400,CE,INDORE,RS/QUINTAL,0,0,0,581,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7450,CE,INDORE,RS/QUINTAL,0,0,0,558,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7500,CE,INDORE,RS/QUINTAL,0,0,0,536,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7550,CE,INDORE,RS/QUINTAL,0,0,0,514,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7600,CE,INDORE,RS/QUINTAL,0,0,0,493,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7650,CE,INDORE,RS/QUINTAL,0,0,0,472,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4250,PE,INDORE,RS/QUINTAL,0,0,0,1,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4300,PE,INDORE,RS/QUINTAL,0,0,0,1,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4350,PE,INDORE,RS/QUINTAL,0,0,0,1,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4400,PE,INDORE,RS/QUINTAL,0,0,0,1,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4450,PE,INDORE,RS/QUINTAL,0,0,0,2,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4500,PE,INDORE,RS/QUINTAL,0,0,0,2,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4550,PE,INDORE,RS/QUINTAL,0,0,0,2,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4600,PE,INDORE,RS/QUINTAL,0,0,0,3,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4650,PE,INDORE,RS/QUINTAL,0,0,0,3,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4700,PE,INDORE,RS/QUINTAL,0,0,0,3,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4750,PE,INDORE,RS/QUINTAL,0,0,0,4,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4800,PE,INDORE,RS/QUINTAL,0,0,0,5,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4850,PE,INDORE,RS/QUINTAL,0,0,0,5,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4900,PE,INDORE,RS/QUINTAL,0,0,0,6,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,4950,PE,INDORE,RS/QUINTAL,0,0,0,7,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5000,PE,INDORE,RS/QUINTAL,0,0,0,8,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5050,PE,INDORE,RS/QUINTAL,0,0,0,9,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5100,PE,INDORE,RS/QUINTAL,0,0,0,11,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5150,PE,INDORE,RS/QUINTAL,0,0,0,12,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5200,PE,INDORE,RS/QUINTAL,0,0,0,14,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5250,PE,INDORE,RS/QUINTAL,0,0,0,16,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5300,PE,INDORE,RS/QUINTAL,0,0,0,18,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5350,PE,INDORE,RS/QUINTAL,0,0,0,21,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5400,PE,INDORE,RS/QUINTAL,0,0,0,23,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5450,PE,INDORE,RS/QUINTAL,0,0,0,26,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5500,PE,INDORE,RS/QUINTAL,0,0,0,30,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5550,PE,INDORE,RS/QUINTAL,0,0,0,33,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5600,PE,INDORE,RS/QUINTAL,0,0,0,37,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5650,PE,INDORE,RS/QUINTAL,0,0,0,41,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5700,PE,INDORE,RS/QUINTAL,0,0,0,46,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5750,PE,INDORE,RS/QUINTAL,0,0,0,51,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5800,PE,INDORE,RS/QUINTAL,0,0,0,56,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5850,PE,INDORE,RS/QUINTAL,0,0,0,62,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5900,PE,INDORE,RS/QUINTAL,0,0,0,68,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,5950,PE,INDORE,RS/QUINTAL,0,0,0,75,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6000,PE,INDORE,RS/QUINTAL,0,0,0,82,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6050,PE,INDORE,RS/QUINTAL,0,0,0,90,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6100,PE,INDORE,RS/QUINTAL,0,0,0,98,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6150,PE,INDORE,RS/QUINTAL,0,0,0,107,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6200,PE,INDORE,RS/QUINTAL,0,0,0,117,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6250,PE,INDORE,RS/QUINTAL,0,0,0,126,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6300,PE,INDORE,RS/QUINTAL,0,0,0,137,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6350,PE,INDORE,RS/QUINTAL,0,0,0,148,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6400,PE,INDORE,RS/QUINTAL,0,0,0,160,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6450,PE,INDORE,RS/QUINTAL,0,0,0,172,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6500,PE,INDORE,RS/QUINTAL,0,0,0,185,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6550,PE,INDORE,RS/QUINTAL,0,0,0,199,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6600,PE,INDORE,RS/QUINTAL,0,0,0,214,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6650,PE,INDORE,RS/QUINTAL,0,0,0,229,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6700,PE,INDORE,RS/QUINTAL,0,0,0,244,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6750,PE,INDORE,RS/QUINTAL,0,0,0,261,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6800,PE,INDORE,RS/QUINTAL,0,0,0,278,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6850,PE,INDORE,RS/QUINTAL,0,0,0,296,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6900,PE,INDORE,RS/QUINTAL,0,0,0,315,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,6950,PE,INDORE,RS/QUINTAL,0,0,0,334,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7000,PE,INDORE,RS/QUINTAL,0,0,0,354,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7050,PE,INDORE,RS/QUINTAL,0,0,0,375,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7100,PE,INDORE,RS/QUINTAL,0,0,0,396,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7150,PE,INDORE,RS/QUINTAL,0,0,0,419,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7200,PE,INDORE,RS/QUINTAL,0,0,0,441,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7250,PE,INDORE,RS/QUINTAL,0,0,0,465,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7300,PE,INDORE,RS/QUINTAL,0,0,0,490,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7350,PE,INDORE,RS/QUINTAL,0,0,0,515,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7400,PE,INDORE,RS/QUINTAL,0,0,0,540,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7450,PE,INDORE,RS/QUINTAL,0,0,0,567,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7500,PE,INDORE,RS/QUINTAL,0,0,0,594,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7550,PE,INDORE,RS/QUINTAL,0,0,0,622,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7600,PE,INDORE,RS/QUINTAL,0,0,0,651,0,MT,0,0,0,NOTRADE
OPTFUT,SYBEANIDR,9/20/2021,SYBEANIDR20-SEP-2021,7650,PE,INDORE,RS/QUINTAL,0,0,0,680,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1630,CE,KOTA,RS/QUINTAL,0,0,0,163,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1640,CE,KOTA,RS/QUINTAL,0,0,0,155,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1650,CE,KOTA,RS/QUINTAL,0,0,0,147.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1660,CE,KOTA,RS/QUINTAL,0,0,0,140,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1670,CE,KOTA,RS/QUINTAL,0,0,0,132.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1680,CE,KOTA,RS/QUINTAL,0,0,0,125.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1690,CE,KOTA,RS/QUINTAL,0,0,0,119,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1700,CE,KOTA,RS/QUINTAL,0,0,0,112,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1710,CE,KOTA,RS/QUINTAL,0,0,0,106,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1720,CE,KOTA,RS/QUINTAL,0,0,0,99.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1730,CE,KOTA,RS/QUINTAL,0,0,0,93.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1740,CE,KOTA,RS/QUINTAL,0,0,0,88,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1750,CE,KOTA,RS/QUINTAL,0,0,0,82.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1760,CE,KOTA,RS/QUINTAL,0,0,0,77,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1770,CE,KOTA,RS/QUINTAL,0,0,0,72,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1780,CE,KOTA,RS/QUINTAL,0,0,0,67.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1790,CE,KOTA,RS/QUINTAL,0,0,0,62.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1800,CE,KOTA,RS/QUINTAL,0,0,0,58.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1810,CE,KOTA,RS/QUINTAL,0,0,0,54,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1820,CE,KOTA,RS/QUINTAL,0,0,0,50.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1830,CE,KOTA,RS/QUINTAL,0,0,0,46.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1840,CE,KOTA,RS/QUINTAL,0,0,0,43,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1850,CE,KOTA,RS/QUINTAL,0,0,0,40,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1860,CE,KOTA,RS/QUINTAL,0,0,0,36.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1870,CE,KOTA,RS/QUINTAL,0,0,0,34,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1880,CE,KOTA,RS/QUINTAL,0,0,0,31,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1630,PE,KOTA,RS/QUINTAL,0,0,0,17,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1640,PE,KOTA,RS/QUINTAL,0,0,0,19,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1650,PE,KOTA,RS/QUINTAL,0,0,0,21,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1660,PE,KOTA,RS/QUINTAL,0,0,0,23.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1670,PE,KOTA,RS/QUINTAL,0,0,0,26,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1680,PE,KOTA,RS/QUINTAL,0,0,0,29,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1690,PE,KOTA,RS/QUINTAL,0,0,0,32,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1700,PE,KOTA,RS/QUINTAL,0,0,0,35,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1710,PE,KOTA,RS/QUINTAL,0,0,0,38.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1720,PE,KOTA,RS/QUINTAL,0,0,0,42.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1730,PE,KOTA,RS/QUINTAL,0,0,0,46.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1740,PE,KOTA,RS/QUINTAL,0,0,0,50.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1750,PE,KOTA,RS/QUINTAL,0,0,0,55,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1760,PE,KOTA,RS/QUINTAL,0,0,0,59.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1770,PE,KOTA,RS/QUINTAL,0,0,0,64,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1780,PE,KOTA,RS/QUINTAL,0,0,0,69.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1790,PE,KOTA,RS/QUINTAL,0,0,0,74.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1800,PE,KOTA,RS/QUINTAL,0,0,0,80,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1810,PE,KOTA,RS/QUINTAL,0,0,0,86,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1820,PE,KOTA,RS/QUINTAL,0,0,0,92,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1830,PE,KOTA,RS/QUINTAL,0,0,0,98,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1840,PE,KOTA,RS/QUINTAL,0,0,0,104.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1850,PE,KOTA,RS/QUINTAL,0,0,0,111,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1860,PE,KOTA,RS/QUINTAL,0,0,0,117.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1870,PE,KOTA,RS/QUINTAL,0,0,0,124.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,11/18/2021,WHEATFAQ18-NOV-2021,1880,PE,KOTA,RS/QUINTAL,0,0,0,131.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1630,CE,KOTA,RS/QUINTAL,0,0,0,149.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1640,CE,KOTA,RS/QUINTAL,0,0,0,140,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1650,CE,KOTA,RS/QUINTAL,0,0,0,130.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1660,CE,KOTA,RS/QUINTAL,0,0,0,121.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1670,CE,KOTA,RS/QUINTAL,0,0,0,112.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1680,CE,KOTA,RS/QUINTAL,0,0,0,104,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1690,CE,KOTA,RS/QUINTAL,0,0,0,95.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1700,CE,KOTA,RS/QUINTAL,0,0,0,87.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1710,CE,KOTA,RS/QUINTAL,0,0,0,79.5,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1720,CE,KOTA,RS/QUINTAL,0,0,0,72,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1730,CE,KOTA,RS/QUINTAL,0,0,0,65,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1740,CE,KOTA,RS/QUINTAL,0,0,0,58,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1750,CE,KOTA,RS/QUINTAL,0,0,0,52,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1760,CE,KOTA,RS/QUINTAL,0,0,0,46,0,MT,0,0,0,NOTRADE
OPTFUT,WHEATFAQ,8/20/2021,WHEATFAQ20-AUG-2021,1770,CE,KOTA,RS/QUINTAL,0,0,0,40.5,0,MT,0,0,0,NOTRADE
