NCDEX|1.0.1|
44692|478|FUTCOM|COTTON|XX||1329609600|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1296604800|0|1329609600|800|1|1|1000|999999999999|50|0|1296604800|0|0|0|1329264000|1329609600|2542000|2752000|0|0|0|1311120000|0|0|15|0||COTTONFEB2022|0|1|0|0||E|Y|Y|N||N|COTTON||RS/BALES|Lot|100|1|17000|Kgs|2647000|N|COTTON18FEB2022
46110|478|FUTCOM|COTTON|XX||1334880000|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1334880000|800|1|1|1000|999999999999|50|0|1301702400|0|0|0|1334534400|1334880000|2557000|2769000|0|0|0|1311120000|0|0|15|0||COTTONAPR2022|0|1|0|0||E|Y|Y|N||N|COTTON||RS/BALES|Lot|100|1|17000|Kgs|2663000|N|COTTON20APR2022
45337|489|FUTCOM|CPO|XX||1312070400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1299024000|0|1312070400|1000|10|10|10|999999999999|500|0|1299024000|0|0|0|1311292800|1311465600|107620|116580|0|0|0|1311120000|0|0|15|0||CPOJUL2021|0|1|0|0||E|Y|Y|N||N|CPO||Rs/10Kgs|MT|100|1|10|MT|112100|N|CPO30JUL2021
46111|489|FUTCOM|CPO|XX||1314835200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1314835200|1000|10|10|10|999999999999|500|0|1301702400|0|0|0|1313884800|1314230400|107970|116950|0|0|0|1311120000|0|0|15|0||CPOAUG2021|0|1|0|0||E|Y|Y|N||N|CPO||Rs/10Kgs|MT|100|1|10|MT|112460|N|CPO31AUG2021
47442|489|FUTCOM|CPO|XX||1317427200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1304467200|0|1317427200|1000|10|10|10|999999999999|500|0|1304467200|0|0|0|1316649600|1316822400|108290|117310|0|0|0|1311120000|0|0|15|0||CPOSEP2021|0|1|0|0||E|Y|Y|N||N|CPO||Rs/10Kgs|MT|100|1|10|MT|112800|N|CPO30SEP2021
48040|489|FUTCOM|CPO|XX||1319932800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1319932800|1000|10|10|10|999999999999|500|0|1306972800|0|0|0|1319155200|1319328000|108610|117650|0|0|0|1311120000|0|0|15|0||CPOOCT2021|0|1|0|0||E|Y|Y|N||N|CPO||Rs/10Kgs|MT|100|1|10|MT|113130|N|CPO29OCT2021
48727|489|FUTCOM|CPO|XX||1322697600|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1322697600|1000|10|10|10|999999999999|500|0|1309564800|0|0|0|1321747200|1322092800|108960|118020|0|0|0|1311120000|0|0|15|0||CPONOV2021|0|1|0|0||E|Y|Y|N||N|CPO||Rs/10Kgs|MT|100|1|10|MT|113490|N|CPO30NOV2021
44694|350|FUTCOM|DHANIYA|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1296604800|0|1311206400|1200|5|5|200|999999999999|100|0|1296604800|0|0|0|1310688000|1311206400|664400|719600|0|0|0|1311120000|0|0|15|0||DHANIYAJUL2021|0|1|0|0||E|Y|Y|N||N|DHANIYA||Rs/Quintal|MT|10|1|5|MT|692000|N|DHANIYA20JUL2021
46112|350|FUTCOM|DHANIYA|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1301702400|0|1313884800|1200|5|5|200|999999999999|100|0|1301702400|0|0|0|1313280000|1313884800|669800|725400|0|0|0|1311120000|0|0|15|0||DHANIYAAUG2021|0|1|0|0||E|Y|Y|N||N|DHANIYA||Rs/Quintal|MT|10|1|5|MT|697600|N|DHANIYA20AUG2021
47443|350|FUTCOM|DHANIYA|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1304467200|0|1316563200|1200|5|5|200|999999999999|100|0|1304467200|0|0|0|1316044800|1316563200|675800|731800|0|0|0|1311120000|0|0|15|0||DHANIYASEP2021|0|1|0|0||E|Y|Y|N||N|DHANIYA||Rs/Quintal|MT|10|1|5|MT|703800|N|DHANIYA20SEP2021
48041|350|FUTCOM|DHANIYA|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1306972800|0|1319155200|1200|5|5|200|999999999999|100|0|1306972800|0|0|0|1318550400|1319155200|681600|738400|0|0|0|1311120000|0|0|15|0||DHANIYAOCT2021|0|1|0|0||E|Y|Y|N||N|DHANIYA||Rs/Quintal|MT|10|1|5|MT|710000|N|DHANIYA20OCT2021
48728|350|FUTCOM|DHANIYA|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1309564800|0|1321660800|1200|5|5|200|999999999999|100|0|1309564800|0|0|0|1321142400|1321660800|687600|744800|0|0|0|1311120000|0|0|15|0||DHANIYANOV2021|0|1|0|0||E|Y|Y|N||N|DHANIYA||Rs/Quintal|MT|10|1|5|MT|716200|N|DHANIYA18NOV2021
44128|537|FUTCOM|GUARGUM5|XX||1311206400|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1293926400|0|1311206400|1200|5|5|100|999999999999|250|0|1293926400|0|0|0|1310688000|1311206400|643900|697500|0|0|0|1311120000|0|0|15|0||GUARGUM5JUL2021|0|1|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|670700|N|GUARGUM520JUL2021
44695|537|FUTCOM|GUARGUM5|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||0|0||1296604800|0|1313884800|1200|5|5|100|999999999999|250|0|1296604800|0|0|0|1313280000|1313884800|648400|702400|0|0|0|1311120000|0|0|15|0||GUARGUM5AUG2021|0|1|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|675400|N|GUARGUM520AUG2021
